Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
13263,2,,2019-07-08T14:48:03.330,10,,2193,,,2019-07-08T14:48:03.330,,,,17,,13261,,
13264,2,,2019-07-08T15:13:57.097,1,,20044,20044,2019-07-08T16:28:03.660,2019-07-08T16:28:03.660,,,,0,,13257,,
13266,1,13267,2019-07-08T17:35:13.157,3,140,17582,2444,2019-07-08T19:46:21.897,2019-07-08T19:50:17.240,Can a vanilla neural network theoretically achieve the same performance as CNN?,"neural-networks,deep-learning,convolutional-neural-networks,comparison",1,1,1,,,
13267,2,,2019-07-08T18:38:55.230,5,,25496,2444,2019-07-08T19:50:17.240,2019-07-08T19:50:17.240,,,,1,,13266,,
13268,1,,2019-07-08T22:13:26.890,1,40,26976,2444,2019-07-08T22:58:49.233,2019-07-08T22:58:49.233,How should I build an AI that quickly detects falling game assets on screen?,"machine-learning,ai-design,game-ai,object-recognition,object-detection",0,0,,,,
13269,2,,2019-07-08T23:07:16.507,2,,6779,,,2019-07-08T23:07:16.507,,,,1,,13261,,
13271,1,,2019-07-09T02:59:42.087,0,19,18881,25496,2019-07-09T03:37:07.607,2019-08-08T04:04:30.427,Obtain the most important input data for binary classification on a neural network,classification,1,0,,,,
13272,2,,2019-07-09T03:17:44.193,0,,25496,,,2019-07-09T03:17:44.193,,,,0,,13271,,
13273,1,,2019-07-09T03:40:00.743,0,49,26982,2444,2019-07-09T08:59:03.893,2019-07-09T08:59:03.893,"Can an AI simulate someone that is diagnosed as ""Special Needs""?",ai-design,0,4,,,,
13274,1,13275,2019-07-09T07:17:33.867,2,41,26989,2444,2019-07-09T10:44:15.967,2019-07-09T10:44:15.967,"What is ""dense"" in DensePose?","machine-learning,computer-vision,terminology,papers",1,0,,,,
13275,2,,2019-07-09T09:26:33.587,0,,2444,2444,2019-07-09T09:32:01.153,2019-07-09T09:32:01.153,,,,0,,13274,,
13276,1,13277,2019-07-09T09:46:23.913,2,51,26993,2444,2019-07-10T20:59:04.330,2019-07-10T20:59:04.330,How should I detect an object in a camera image?,"deep-learning,ai-design,autoencoders,object-detection",1,0,,,,
13277,2,,2019-07-09T10:09:12.773,2,,1847,2444,2019-07-09T10:51:56.947,2019-07-09T10:51:56.947,,,,2,,13276,,
13278,1,,2019-07-09T11:26:14.867,1,23,26115,2444,2019-07-09T11:45:44.337,2019-07-09T11:45:44.337,Models to extract Causal Relationship between entities in a document using Natural Language Processing techniques,"machine-learning,natural-language-processing,causation",0,1,,,,
13279,2,,2019-07-09T12:05:25.587,0,,16378,,,2019-07-09T12:05:25.587,,,,1,,13261,,
13280,1,,2019-07-09T12:52:19.683,1,54,25858,25858,2019-07-09T16:21:26.097,2019-07-09T16:21:26.097,How can I develop this ML/AI system that I want to use in my new mobile app?,"machine-learning,reinforcement-learning,image-processing",0,7,,,,
13281,1,,2019-07-09T13:22:41.580,0,34,9947,2444,2019-07-09T15:01:47.160,2019-07-09T15:01:47.160,What is a non-stationary mean in the context of RL?,"reinforcement-learning,terminology,comparison",0,7,,,2019-07-10T15:16:40.050,
13282,2,,2019-07-09T15:14:10.980,1,,9947,9947,2019-07-11T22:55:43.447,2019-07-11T22:55:43.447,,,,0,,6038,,
13283,1,,2019-07-09T17:10:18.493,1,62,20271,2444,2019-07-09T22:07:53.573,2019-07-09T22:07:53.573,Is this a classification problem?,"neural-networks,machine-learning,classification,data-mining",0,4,,,,
13284,1,,2019-07-09T18:10:01.303,2,42,27010,,,2019-07-09T18:10:01.303,Is a neural network the correct approach to optimising a fitness function in a genetic algorithm?,"neural-networks,genetic-algorithms,optimization,fitness-functions",0,1,,,,
13285,2,,2019-07-09T19:49:42.640,1,,1641,,,2019-07-09T19:49:42.640,,,,0,,13232,,
13286,5,,2019-07-09T22:32:10.043,0,,2444,2444,2019-07-09T22:32:10.043,2019-07-09T22:32:10.043,,,,0,,,,
13287,4,,2019-07-09T22:32:10.043,0,,2444,2444,2019-07-09T22:32:10.043,2019-07-09T22:32:10.043,,,,0,,,,
13288,1,13290,2019-07-10T03:27:03.690,0,37,26726,,,2019-07-10T05:33:59.047,Is it possible with stochastic gradient descent for the error to increase?,"neural-networks,gradient-descent,loss-functions",1,0,,,,
13289,1,13293,2019-07-10T03:29:44.830,37,9109,4199,1671,2019-07-12T00:33:15.003,2019-07-15T23:05:26.943,Are neural networks prone to catastrophic forgetting?,"neural-networks,machine-learning,theory,incremental-learning,catastrophic-forgetting",4,14,22,,,
13290,2,,2019-07-10T05:33:59.047,2,,22745,,,2019-07-10T05:33:59.047,,,,0,,13288,,
13291,2,,2019-07-10T08:29:04.967,10,,26652,,,2019-07-10T08:29:04.967,,,,0,,13289,,
13293,2,,2019-07-10T10:14:52.953,36,,2444,2444,2019-07-15T23:05:26.943,2019-07-15T23:05:26.943,,,,11,,13289,,
13294,5,,2019-07-10T10:25:58.103,0,,2444,2444,2019-07-10T10:25:58.103,2019-07-10T10:25:58.103,,,,0,,,,
13295,4,,2019-07-10T10:25:58.103,0,,2444,2444,2019-07-15T23:06:05.697,2019-07-15T23:06:05.697,,,,0,,,,
13296,2,,2019-07-10T10:41:02.730,1,,27042,27042,2019-07-10T23:01:14.173,2019-07-10T23:01:14.173,,,,4,,11640,,
13297,1,,2019-07-10T12:29:47.940,1,25,14948,2444,2019-07-10T20:50:48.183,2019-07-10T20:50:48.183,What models and algorithms are used in commercial vehicle re-identification tasks?,"image-recognition,image-processing",0,2,,,,
13298,2,,2019-07-10T13:37:47.020,1,,27045,,,2019-07-10T13:37:47.020,,,,1,,13261,,
13299,1,,2019-07-10T15:35:25.937,1,60,4199,26958,2019-07-11T21:32:21.497,2019-07-11T21:32:21.497,"Is there an AI model with ""certainty"" built in?","neural-networks,probability",1,2,,,,
13300,2,,2019-07-10T16:38:38.030,1,,25496,,,2019-07-10T16:38:38.030,,,,0,,13299,,
13301,1,,2019-07-10T17:05:59.593,0,11,23784,,,2019-07-10T17:05:59.593,Scikit-Learn: monotoneous quantile estimation,"machine-learning,python,data-science",0,0,,,,
13302,2,,2019-07-10T19:19:26.140,0,,26838,,,2019-07-10T19:19:26.140,,,,0,,5769,,
13303,1,13321,2019-07-10T20:03:26.227,1,117,11571,11571,2019-07-11T09:24:22.707,2019-07-12T16:18:52.473,"Does it make sense to invent intelligent robots, if we only need to automate the economy?","philosophy,ethics",3,3,,,,
13304,5,,2019-07-10T21:16:38.317,0,,2444,2444,2019-07-10T21:16:38.317,2019-07-10T21:16:38.317,,,,0,,,,
13305,4,,2019-07-10T21:16:38.317,0,,2444,2444,2019-07-10T21:16:38.317,2019-07-10T21:16:38.317,,,,0,,,,
13306,2,,2019-07-10T21:18:48.327,1,,1671,1671,2019-07-11T17:13:09.687,2019-07-11T17:13:09.687,,,,3,,13303,,
13307,1,13312,2019-07-10T21:59:48.627,1,46,9947,2444,2019-07-11T19:47:57.537,2019-07-11T19:47:57.537,Why does GLIE+MC Control Algorithm use a single episode of Monte Carlo evaluation?,"reinforcement-learning,monte-carlo",1,0,,,,
13308,1,,2019-07-10T22:23:57.623,0,21,27042,27042,2019-07-10T22:43:38.267,2019-07-10T22:43:38.267,Why epsilon-greedy hyperparameter is annealed smoothly?,"neural-networks,reinforcement-learning,q-learning",0,1,,,,
13309,1,,2019-07-10T23:52:39.763,0,33,25836,25836,2019-07-11T01:07:09.470,2019-07-11T01:07:09.470,Why following GAN is not working:,"neural-networks,generative-adversarial-networks",0,0,,,,
13310,2,,2019-07-11T01:21:03.087,3,,27060,,,2019-07-11T01:21:03.087,,,,0,,13289,,
13311,2,,2019-07-11T01:54:32.463,0,,27060,,,2019-07-11T01:54:32.463,,,,0,,6809,,
13312,2,,2019-07-11T03:06:39.053,1,,27061,,,2019-07-11T03:06:39.053,,,,3,,13307,,
13314,1,,2019-07-11T06:13:43.713,0,12,11571,,,2019-07-11T06:13:43.713,Are simulators for cognitive models available?,cognitive-science,0,1,,,,
13315,1,,2019-07-11T06:46:06.877,0,34,23871,2444,2019-07-11T22:13:54.517,2019-07-11T22:13:54.517,Confused about NeuralODE,"neural-networks,backpropagation",0,3,,,,
13316,1,13339,2019-07-11T08:06:56.830,0,120,27066,27066,2019-07-12T00:44:43.527,2019-07-12T13:10:35.307,Can an object's movement (instead of its appearance) be used to classify it?,classification,1,0,,,,
13317,1,13319,2019-07-11T08:40:14.007,4,96,27047,2444,2019-07-11T08:45:29.843,2019-07-11T22:45:21.917,Where can I find the proof of the universal approximation theorem?,"neural-networks,math,reference-request,proofs,function-approximation",1,0,1,,,
13318,1,,2019-07-11T08:42:28.213,2,47,5852,2444,2019-07-11T17:14:19.390,2019-07-11T21:46:06.870,What is the most common practice to apply batch normalization?,"deep-learning,convolutional-neural-networks,batch-normalization",1,0,0,,,
13319,2,,2019-07-11T09:05:24.107,4,,2444,2444,2019-07-11T22:45:21.917,2019-07-11T22:45:21.917,,,,0,,13317,,
13321,2,,2019-07-11T10:13:52.003,3,,22897,,,2019-07-11T10:13:52.003,,,,3,,13303,,
13322,2,,2019-07-11T11:23:56.817,1,,12298,12298,2019-07-11T12:02:05.183,2019-07-11T12:02:05.183,,,,0,,13289,,
13323,1,,2019-07-11T11:37:39.023,0,46,27075,,,2019-07-11T12:10:37.393,How to recognize with just name and last name if the person is a political exposed person,machine-learning,1,3,,,,
13324,1,,2019-07-11T11:59:21.147,1,35,26993,2444,2019-07-11T17:11:31.560,2019-07-11T18:04:32.447,What is the best loss function for convolution neural network and autoencoder?,"convolutional-neural-networks,loss-functions,autoencoders",1,1,,,,
13325,2,,2019-07-11T12:10:37.393,2,,1847,,,2019-07-11T12:10:37.393,,,,5,,13323,,
13326,1,,2019-07-11T12:24:50.597,0,51,27078,27078,2019-07-24T14:53:07.663,2019-07-24T14:53:07.663,Encoding real valued inputs,"neural-networks,policy-gradients",0,3,,,,
13327,2,,2019-07-11T18:04:32.447,1,,25496,,,2019-07-11T18:04:32.447,,,,0,,13324,,
13328,1,13332,2019-07-11T21:01:39.310,1,25,9947,9947,2019-07-11T21:41:23.617,2019-07-11T21:41:23.617,Understanding TD(0) algorithm implementation,"reinforcement-learning,temporal-difference",1,0,1,,,
13329,5,,2019-07-11T21:05:25.403,0,,9947,9947,2019-07-11T21:32:17.617,2019-07-11T21:32:17.617,,,,0,,,,
13330,4,,2019-07-11T21:05:25.403,0,,9947,9947,2019-07-11T21:32:08.140,2019-07-11T21:32:08.140,,,,0,,,,
13331,2,,2019-07-11T21:14:55.687,1,,25496,2444,2019-07-11T21:46:06.870,2019-07-11T21:46:06.870,,,,0,,13318,,
13332,2,,2019-07-11T21:22:07.153,2,,2444,2444,2019-07-11T21:35:11.320,2019-07-11T21:35:11.320,,,,4,,13328,,
13333,5,,2019-07-11T21:57:18.030,0,,2444,2444,2019-07-11T21:57:18.030,2019-07-11T21:57:18.030,,,,0,,,,
13334,4,,2019-07-11T21:57:18.030,0,,2444,2444,2019-07-11T21:57:18.030,2019-07-11T21:57:18.030,,,,0,,,,
13335,1,,2019-07-12T00:20:58.340,0,16,27112,,,2019-07-12T00:20:58.340,"How could we understand the evaluation metric, that is AUC, in link prediction problems?",prediction,0,2,,,,
13337,1,,2019-07-12T05:32:51.970,1,61,26768,2444,2019-07-13T13:39:14.573,2019-07-13T13:39:14.573,How do I determine the generalisation ability of a neural network?,"neural-networks,machine-learning,deep-learning,reinforcement-learning,generalization",0,5,0,,,
13339,2,,2019-07-12T09:46:26.577,2,,27127,27127,2019-07-12T13:10:35.307,2019-07-12T13:10:35.307,,,,0,,13316,,
13340,1,,2019-07-12T10:12:07.717,6,78,27128,2444,2019-07-12T23:25:44.627,2019-07-14T08:31:28.990,Suicide Predictor and Locator,"deep-learning,ai-design,applications,prediction",1,2,2,,,
13342,2,,2019-07-12T16:18:52.473,1,,11810,,,2019-07-12T16:18:52.473,,,,1,,13303,,
13343,1,13344,2019-07-12T19:21:10.080,3,66,27156,2444,2019-07-12T23:17:23.903,2019-07-13T13:55:58.717,Which models accept numerical parameters and produce a numerical output?,"machine-learning,python,definitions,regression",1,2,,,,
13344,2,,2019-07-12T23:12:56.077,2,,2444,2444,2019-07-13T13:55:58.717,2019-07-13T13:55:58.717,,,,0,,13343,,
13345,2,,2019-07-12T23:36:59.593,2,,27160,,,2019-07-12T23:36:59.593,,,,0,,12759,,
13346,2,,2019-07-12T23:57:26.047,1,,4302,,,2019-07-12T23:57:26.047,,,,0,,13079,,
13347,2,,2019-07-13T01:01:47.343,-1,,4302,,,2019-07-13T01:01:47.343,,,,0,,8560,,
13348,2,,2019-07-13T01:17:16.980,2,,4302,,,2019-07-13T01:17:16.980,,,,0,,13161,,
13349,1,13350,2019-07-13T06:46:17.370,2,130,27165,,,2019-07-13T09:04:23.260,Monte Carlo Tree Search: start playout from leaf or child of leaf?,monte-carlo-tree-search,1,0,,,,
13350,2,,2019-07-13T09:04:23.260,1,,1641,,,2019-07-13T09:04:23.260,,,,1,,13349,,
13351,1,,2019-07-13T10:50:54.687,2,59,27173,2444,2019-07-13T16:25:06.523,2019-07-14T19:10:34.283,How does Friend-or-Foe Q-learning intuitively work?,"reinforcement-learning,q-learning,terminology,game-theory,multi-agent-systems",0,1,,,,
13352,1,,2019-07-13T11:06:19.230,0,31,18372,,,2019-07-13T11:06:19.230,What to look for when CNN returns same prediction for every input?,"convolutional-neural-networks,training,keras",0,3,,,,
13353,5,,2019-07-13T13:13:41.950,0,,2444,2444,2019-07-13T13:13:41.950,2019-07-13T13:13:41.950,,,,0,,,,
13354,4,,2019-07-13T13:13:41.950,0,,2444,2444,2019-07-13T13:13:41.950,2019-07-13T13:13:41.950,,,,0,,,,
13357,1,13358,2019-07-13T21:48:24.443,2,40,27169,27169,2019-07-15T22:29:16.103,2019-07-15T22:29:16.103,"If deep Q learning involves adjusting the value function for a specific policy, then how do I choose the right policy?","q-learning,deep-rl,policy",1,0,,,,
13358,2,,2019-07-14T05:39:47.163,2,,1847,1847,2019-07-14T06:26:48.847,2019-07-14T06:26:48.847,,,,1,,13357,,
13359,2,,2019-07-14T08:31:28.990,2,,22897,,,2019-07-14T08:31:28.990,,,,0,,13340,,
13360,1,13361,2019-07-14T08:47:20.760,1,38,21366,,,2019-07-14T16:29:48.370,How to enforce covariance-matrix output as part of the last layer of a Policy Network?,"machine-learning,reinforcement-learning,policy-gradients",2,0,1,,,
13361,2,,2019-07-14T09:24:05.260,2,,20339,,,2019-07-14T09:24:05.260,,,,2,,13360,,
13362,1,,2019-07-14T10:29:59.907,2,59,22686,22686,2019-07-20T11:14:53.367,2019-07-20T11:14:53.367,What is a conditional random field?,"machine-learning,natural-language-processing,definitions,graphical-model,conditional-random-field",0,6,,,,
13363,2,,2019-07-14T10:52:00.907,1,,1641,,,2019-07-14T10:52:00.907,,,,0,,5835,,
13364,2,,2019-07-14T16:29:48.370,1,,25496,,,2019-07-14T16:29:48.370,,,,0,,13360,,
13365,1,,2019-07-14T16:40:24.660,1,14,8332,8332,2019-07-14T17:22:04.570,2019-07-14T17:22:04.570,Can the agent of reinforcement learning system serve as the environment for other agents and expose actions as services?,"reinforcement-learning,intelligent-agent",0,0,,,,
13368,1,,2019-07-14T19:49:30.710,1,33,27182,,,2019-07-14T19:49:30.710,Can multiple reinforcement algorithms be applied to the same system?,"reinforcement-learning,q-learning",0,1,,,,
13370,2,,2019-07-15T04:30:51.280,-1,,27200,,,2019-07-15T04:30:51.280,,,,1,,10383,,
13371,1,,2019-07-15T06:26:33.147,2,45,8332,2444,2019-07-15T21:15:31.830,2019-07-15T21:15:31.830,Can one agent command another agent in a multi-agent reinforcement learning setting?,"reinforcement-learning,intelligent-agent,multi-agent-systems,hierarchical-rl",1,3,,,,
13372,1,,2019-07-15T08:18:09.700,1,50,27203,2444,2019-07-16T21:41:28.450,2019-07-16T21:41:28.450,Can I perform image recognition using a very small dataset?,"convolutional-neural-networks,image-recognition,keras",0,3,,,,
13373,1,13446,2019-07-15T11:09:29.700,0,41,11571,,,2019-08-18T15:00:41.453,How to beat the EISBot AI in Starcraft?,game-ai,1,0,,,,
13374,2,,2019-07-15T14:45:34.770,1,,11571,,,2019-07-15T14:45:34.770,,,,0,,13371,,
13375,1,,2019-07-15T15:18:52.833,1,56,27209,27209,2019-07-16T08:32:38.763,2019-07-16T08:32:38.763,What can be inferred about the training data from a trained neural network?,"neural-networks,machine-learning,datasets",0,8,,,,
13376,1,13488,2019-07-15T18:02:16.527,1,78,11571,11571,2019-07-16T08:02:11.327,2019-08-20T23:14:15.373,Which nonfictional documentaries about Artificial Intelligence are available?,education,2,1,1,,,
13377,1,,2019-07-15T20:52:41.933,2,34,21366,2444,2019-07-15T20:56:20.613,2019-07-16T05:26:17.543,Can non-Markov environments also be deterministic?,"reinforcement-learning,definitions,environment,markov-property",2,0,2,,,
13378,2,,2019-07-15T21:02:23.360,0,,25836,,,2019-07-15T21:02:23.360,,,,0,,10383,,
13380,1,,2019-07-16T02:58:43.097,1,57,26726,26726,2019-07-18T02:54:10.007,2019-08-17T11:01:15.090,Dropout causes too much noise for network to train,"neural-networks,convolutional-neural-networks,dropout,regularization,relu",1,6,,,,
13381,2,,2019-07-16T04:22:29.673,0,,25496,,,2019-07-16T04:22:29.673,,,,2,,13377,,
13382,1,,2019-07-16T04:49:48.700,4,142,27217,26393,2019-07-16T08:10:26.520,2019-07-16T15:42:08.993,Can a computer conclude following philosophical concepts from a story?,"machine-learning,philosophy,models,concepts,comparison",2,1,1,,,
13383,2,,2019-07-16T05:26:17.543,1,,23788,,,2019-07-16T05:26:17.543,,,,0,,13377,,
13384,2,,2019-07-16T08:15:56.460,3,,2193,2193,2019-07-16T15:14:07.140,2019-07-16T15:14:07.140,,,,2,,13382,,
13385,1,,2019-07-16T08:23:12.440,2,26,5852,9947,2019-07-16T16:55:00.573,2019-08-15T17:02:50.350,Spikes in of Train and Test error,"deep-learning,deep-network,learning-curve",1,2,,,,
13387,1,13388,2019-07-16T10:08:40.127,1,22,27219,,,2019-07-16T12:30:35.320,Better to learn the same small set for multiple epochs then go to the next or learn from each one time repeatedly for multiple times?,"neural-networks,image-recognition,python",1,0,,,,
13388,2,,2019-07-16T12:30:35.320,0,,25836,,,2019-07-16T12:30:35.320,,,,0,,13387,,
13389,1,13391,2019-07-16T12:46:04.743,0,36,20819,20819,2019-07-16T13:15:52.483,2019-07-16T13:55:39.813,Why does keras model get bigger after training?,"neural-networks,deep-learning,python,tensorflow,keras",1,4,,,,
13390,1,,2019-07-16T13:30:52.173,2,41,27221,2444,2019-07-16T21:29:45.903,2019-07-16T21:29:45.903,How can I incrementally train a Yolo model without catastrophic forgetting?,"deep-learning,convolutional-neural-networks,training,incremental-learning,catastrophic-forgetting",0,2,,,,
13391,2,,2019-07-16T13:55:39.813,1,,20819,,,2019-07-16T13:55:39.813,,,,0,,13389,,
13392,1,13394,2019-07-16T15:09:05.087,1,54,24054,2444,2019-07-16T22:52:37.847,2019-07-16T22:52:37.847,Several questions related to UCT and MCTS,"reinforcement-learning,monte-carlo-tree-search,planning,uct",1,2,,,,
13393,2,,2019-07-16T15:42:08.993,0,,11571,,,2019-07-16T15:42:08.993,,,,0,,13382,,
13394,2,,2019-07-16T15:50:54.180,1,,1641,,,2019-07-16T15:50:54.180,,,,2,,13392,,
13395,1,,2019-07-16T16:10:11.193,1,35,26382,2444,2019-07-16T21:38:19.533,2019-07-16T21:38:19.533,How can I solve the linkage problem in genetic algorithms?,"genetic-algorithms,evolutionary-algorithms,biology",0,12,,,,
13396,2,,2019-07-16T16:55:45.527,0,,9947,,,2019-07-16T16:55:45.527,,,,0,,13385,,
13397,1,,2019-07-16T17:23:35.290,3,22,27217,2444,2019-07-16T22:38:57.543,2019-07-16T22:38:57.543,"Can computers recognise ""grouping"" from voice tonality?","natural-language-processing,voice-recognition,speech-synthesis",0,0,1,,,
13398,1,13415,2019-07-16T19:09:33.123,0,49,11571,11571,2019-07-16T19:19:12.053,2019-07-18T08:23:22.133,Can human intelligence be measured with a stop watch?,intelligence-testing,1,4,,,,
13399,1,,2019-07-16T20:42:39.837,0,27,27156,2444,2019-07-16T21:20:35.907,2019-07-16T21:20:35.907,How can I perform multivariable regression with neural networks?,"neural-networks,python,regression",1,0,,,,
13400,2,,2019-07-16T21:17:13.320,1,,2444,,,2019-07-16T21:17:13.320,,,,0,,13399,,
13401,1,,2019-07-16T22:46:26.720,5,1566,125,,,2019-07-17T09:25:35.587,"Was the corruption of Microsoft's ""Tay"" chatbot an example of catastrophic forgetting?","chat-bots,history,catastrophic-forgetting",2,0,,,,
13402,1,,2019-07-17T05:04:00.270,0,12,27236,,,2019-07-17T05:04:00.270,Imbalance large dataset with keras using flow from directory,"convolutional-neural-networks,keras",0,0,,,,
13403,1,,2019-07-17T06:07:36.227,0,16,27238,,,2019-07-17T06:07:36.227,Is a Q&A web application content good to be used to train a closed domain chat-bot?,"training,chat-bots",0,1,,,,
13404,2,,2019-07-17T08:20:39.973,6,,11810,2193,2019-07-17T09:25:35.587,2019-07-17T09:25:35.587,,,,0,,13401,,
13405,2,,2019-07-17T09:03:41.213,5,,2193,,,2019-07-17T09:03:41.213,,,,0,,13401,,
13406,1,,2019-07-17T11:01:41.400,1,19,27246,,,2019-07-17T11:01:41.400,Improving the performance of a DNN model,"deep-learning,speech-synthesis",0,1,,,,
13407,1,,2019-07-17T11:26:50.123,0,20,22686,2444,2019-07-18T08:10:36.447,2019-07-18T08:10:36.447,How can I do entity recognition given the features?,"natural-language-processing,conditional-random-field",0,0,,,,
